customer_id,type,paperless_billing,payment_method,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,churn,total_services
0604-THJFP,Two year,Yes,Credit card (automatic),75.95,4542.35,Female,0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,0,4
2834-JRTUA,Two year,Yes,Electronic check,108.05,7532.15,Male,0,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1,5
5875-YPQFJ,Month-to-month,Yes,Electronic check,69.9,69.9,Male,0,No,No,Fiber optic,No,No,No,No,No,No,No,1,0
5879-SESNB,Month-to-month,No,Electronic check,75.25,888.65,Female,0,No,No,Fiber optic,No,No,No,No,No,No,Yes,0,0
6646-QVXLR,One year,Yes,Electronic check,103.75,6383.35,Male,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,4
6461-PPAXN,One year,Yes,Bank transfer (automatic),54.95,1916.0,Female,0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,0,2
3318-ISQFQ,Month-to-month,Yes,Bank transfer (automatic),19.5,413.0,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
1106-HRLKZ,Two year,No,Mailed check,19.6,808.95,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
2483-XSSMZ,One year,Yes,Electronic check,47.85,1886.4,Female,0,No,No,DSL,Yes,No,No,No,No,No,No,0,1
8603-IJWDN,Month-to-month,Yes,Electronic check,86.6,86.6,Male,0,No,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,1
8165-ZJRNM,Two year,No,Bank transfer (automatic),23.75,1679.25,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
9369-XFEHK,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,Female,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,1,1
2604-XVDAM,Month-to-month,No,Bank transfer (automatic),43.8,540.95,Female,0,No,No,DSL,No,No,No,No,No,No,No,0,0
3717-OFRTN,Month-to-month,No,Bank transfer (automatic),19.75,19.75,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
9046-JBFWA,Month-to-month,No,Mailed check,19.15,537.35,Male,0,No,Yes,No internet Service,No,No,No,No,No,No,No,0,0
3280-NMUVX,One year,No,Credit card (automatic),19.6,678.8,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
1206-EHBDD,Two year,No,Bank transfer (automatic),80.3,4513.65,Female,0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,0,2
8361-LBRDI,Two year,No,Credit card (automatic),24.35,1423.85,Female,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
4883-KCPZJ,Two year,No,Credit card (automatic),25.25,555.4,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
9108-EQPNQ,Two year,No,Credit card (automatic),26.1,225.55,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
7277-KAMWT,Two year,No,Credit card (automatic),20.0,268.45,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
3842-IYKUE,Month-to-month,No,Credit card (automatic),85.3,2917.5,Female,0,No,No,Fiber optic,No,Yes,No,Yes,No,No,Yes,1,2
6641-XRPSU,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,Female,0,No,No,Fiber optic,No,No,No,No,No,No,No,1,0
1374-DMZUI,Month-to-month,Yes,Electronic check,94.3,424.45,Female,1,No,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,2
2545-LXYVJ,Two year,No,Bank transfer (automatic),20.7,1492.1,Male,0,Yes,No,No internet Service,No,No,No,No,No,No,No,0,0
3234-VKACU,Month-to-month,No,Electronic check,70.3,132.4,Male,0,No,No,DSL,No,No,No,Yes,Yes,Yes,No,0,3
8357-EQXFO,Month-to-month,Yes,Electronic check,95.35,660.9,Female,0,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,No,1,3
1989-PRJHP,Month-to-month,Yes,Electronic check,75.5,1893.95,Male,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,0
8120-JDCAM,Month-to-month,Yes,Mailed check,69.55,284.9,Male,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,0
8917-FAEMR,Two year,No,Mailed check,19.85,784.25,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
7047-YXDMZ,Month-to-month,No,Mailed check,20.0,417.7,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
2858-EIMXH,One year,Yes,Credit card (automatic),95.85,5016.25,Female,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,0,2
9524-EGPJC,Month-to-month,Yes,Electronic check,90.1,1612.75,Female,0,No,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,1,2
6993-OHLXR,Month-to-month,No,Electronic check,68.95,119.75,Female,0,No,No,Fiber optic,No,No,No,No,No,No,No,1,0
8818-XYFCQ,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,Male,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1,3
6419-ZTTLE,One year,Yes,Electronic check,20.75,485.2,Male,1,Yes,No,No internet Service,No,No,No,No,No,No,No,0,0
0929-HYQEW,Month-to-month,Yes,Mailed check,50.15,160.85,Male,0,No,No,DSL,Yes,No,No,No,No,No,No,0,1
6614-YOLAC,Two year,No,Mailed check,58.65,4145.25,Female,0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,0,5
7426-RHZGU,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,Male,0,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,No,0,3
4065-JJAVA,Month-to-month,No,Electronic check,49.5,49.5,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,0,1
4695-VADHF,Month-to-month,No,Electronic check,57.45,990.85,Male,0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,1,2
3863-IUBJR,One year,No,Credit card (automatic),53.65,696.35,Male,0,Yes,Yes,DSL,No,No,No,No,No,Yes,No,1,1
7649-SIJJF,Two year,Yes,Mailed check,80.1,5585.4,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,0,5
9361-YNQWJ,One year,Yes,Bank transfer (automatic),24.4,1601.2,Female,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
3748-FVMZZ,Month-to-month,Yes,Electronic check,40.05,162.45,Male,0,No,No,DSL,No,No,No,Yes,No,Yes,No,0,2
9391-TTOYH,Month-to-month,Yes,Mailed check,19.5,470.2,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
1452-XRSJV,Month-to-month,No,Credit card (automatic),51.05,2066.0,Female,0,Yes,Yes,DSL,Yes,No,No,No,No,No,No,0,1
3422-WJOYD,One year,No,Mailed check,54.35,1426.45,Male,0,Yes,No,DSL,Yes,No,No,Yes,No,No,No,0,2
8242-SOQUO,Month-to-month,Yes,Electronic check,84.7,392.5,Female,1,No,No,Fiber optic,No,Yes,No,No,Yes,No,No,0,2
7460-ITWWP,Month-to-month,Yes,Electronic check,86.1,3861.45,Female,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,No,0,2
7147-AYBAA,Month-to-month,Yes,Mailed check,70.35,2552.9,Male,0,No,No,Fiber optic,No,No,No,No,No,No,No,0,0
7868-TMWMZ,Two year,Yes,Bank transfer (automatic),110.0,6668.35,Female,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,6
4822-RVYBB,Month-to-month,Yes,Electronic check,100.6,819.4,Male,1,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,3
6732-FZUGP,One year,No,Credit card (automatic),94.9,4615.25,Female,0,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,0,3
8436-BJUMM,Month-to-month,Yes,Electronic check,83.75,2070.6,Male,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,1
4184-TJFAN,Month-to-month,Yes,Mailed check,88.3,273.75,Female,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No,1,3
8329-GWVPJ,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.7,Female,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,0
1352-VHKAJ,Month-to-month,No,Bank transfer (automatic),71.6,1957.1,Male,0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,0,3
4145-UQXUQ,Month-to-month,Yes,Electronic check,92.1,729.95,Female,1,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,No,1,3
2632-TACXW,Two year,No,Bank transfer (automatic),23.65,1416.75,Female,0,Yes,No,No internet Service,No,No,No,No,No,No,Yes,0,0
8146-QQKZH,Two year,No,Bank transfer (automatic),81.85,5924.4,Female,0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,5
1767-CJKBA,Two year,No,Mailed check,25.1,1697.7,Male,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
6445-TNRXS,Two year,Yes,Bank transfer (automatic),114.7,7849.85,Male,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
4581-LNWUM,Month-to-month,No,Electronic check,49.15,649.4,Female,0,No,No,DSL,No,No,Yes,No,Yes,Yes,No,0,3
4869-EPIUS,One year,Yes,Electronic check,80.9,4557.5,Male,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,0,1
9948-YPTDG,Month-to-month,Yes,Electronic check,79.45,3013.05,Male,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,1,2
1236-WFCDV,Month-to-month,No,Credit card (automatic),90.45,1266.1,Male,1,No,No,Fiber optic,No,No,No,No,Yes,Yes,No,1,2
1915-OAKWD,One year,Yes,Bank transfer (automatic),19.3,360.35,Female,0,No,Yes,No internet Service,No,No,No,No,No,No,No,0,0
7296-PIXQY,Month-to-month,No,Electronic check,70.2,1046.5,Female,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,0
4883-QICIH,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.9,Male,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,1,0
3354-OADJP,One year,No,Bank transfer (automatic),54.25,447.75,Female,0,No,No,DSL,Yes,No,No,Yes,No,No,No,0,2
3524-WQDSG,Month-to-month,Yes,Bank transfer (automatic),99.3,4209.95,Female,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,0,3
0810-DHDBD,One year,No,Credit card (automatic),74.0,3877.65,Female,0,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,0,4
4026-SKKHW,Month-to-month,Yes,Mailed check,50.25,152.3,Male,0,No,No,DSL,No,No,No,Yes,No,No,No,0,1
2829-HYVZP,One year,Yes,Mailed check,19.8,572.2,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8329-IBCTI,Month-to-month,No,Mailed check,19.65,19.65,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,1,0
1271-SJBGZ,Month-to-month,Yes,Electronic check,43.65,526.95,Male,1,No,No,DSL,No,No,Yes,Yes,No,Yes,No,1,3
3845-JHAMY,Month-to-month,Yes,Credit card (automatic),35.5,552.7,Female,0,Yes,Yes,DSL,No,No,No,No,No,Yes,No,0,1
7013-PSXHK,One year,Yes,Mailed check,80.75,3208.65,Female,0,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,0,4
5669-SRAIP,Month-to-month,No,Electronic check,39.5,210.75,Female,0,No,No,DSL,No,No,Yes,No,No,Yes,No,1,2
5981-ITEMU,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,Male,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,2
3486-NPGST,One year,No,Mailed check,19.55,620.75,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
6941-PMGEP,Month-to-month,Yes,Electronic check,80.0,412.5,Female,0,No,No,Fiber optic,No,No,No,No,No,Yes,No,1,1
1624-WOIWJ,Month-to-month,Yes,Mailed check,84.7,832.05,Female,0,No,No,Fiber optic,Yes,No,No,No,Yes,No,No,1,2
2074-GKOWZ,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,Male,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,1,2
0376-YMCJC,Month-to-month,Yes,Electronic check,90.6,1943.2,Male,0,No,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,1,2
6100-FJZDG,One year,Yes,Bank transfer (automatic),20.05,505.9,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
4829-ZLJTK,Two year,Yes,Electronic check,112.4,8046.85,Female,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,0,5
1730-VFMWO,Month-to-month,No,Bank transfer (automatic),50.2,1815.3,Female,0,Yes,No,DSL,No,No,No,Yes,No,No,No,0,1
7143-BQIBA,Month-to-month,No,Bank transfer (automatic),62.25,612.95,Male,0,No,No,DSL,Yes,No,No,Yes,Yes,No,No,0,3
3800-LYTRK,One year,No,Mailed check,55.7,795.15,Female,0,No,No,DSL,Yes,No,No,Yes,No,No,No,0,2
0634-SZPQA,Month-to-month,Yes,Bank transfer (automatic),90.05,2169.8,Female,0,No,No,Fiber optic,Yes,No,No,No,Yes,No,Yes,1,2
9646-NMHXE,Two year,No,Mailed check,19.65,973.1,Male,0,Yes,No,No internet Service,No,No,No,No,No,No,No,0,0
7030-NJVDP,Month-to-month,Yes,Electronic check,89.25,2210.2,Male,0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,No,0,3
5536-RTPWK,Month-to-month,Yes,Bank transfer (automatic),99.05,4853.75,Male,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,3
8883-GRDWQ,One year,No,Mailed check,54.0,1055.9,Male,1,No,No,DSL,Yes,No,No,Yes,No,No,No,0,2
6166-ILMNY,Month-to-month,No,Bank transfer (automatic),69.75,144.55,Female,0,No,No,Fiber optic,No,No,No,No,No,No,No,1,0
3097-NNSPB,Month-to-month,Yes,Credit card (automatic),49.05,91.1,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,1,1
7771-ZONAT,Two year,No,Bank transfer (automatic),56.75,1304.85,Male,0,No,No,DSL,No,No,Yes,Yes,Yes,Yes,No,0,4
0655-RBDUG,Month-to-month,Yes,Bank transfer (automatic),98.05,713.0,Male,0,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,3
2111-DWYHN,Month-to-month,No,Mailed check,21.1,21.1,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
4194-WHFCB,Month-to-month,Yes,Bank transfer (automatic),96.65,5580.8,Female,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,0,3
4121-AGSIN,One year,Yes,Credit card (automatic),24.5,1497.9,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
4361-BKAXE,Month-to-month,Yes,Bank transfer (automatic),114.5,4527.45,Female,0,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,6
9845-PEEKO,Two year,Yes,Credit card (automatic),79.2,4590.35,Female,1,No,No,Fiber optic,No,Yes,No,No,No,No,Yes,0,1
0455-XFASS,Month-to-month,Yes,Electronic check,69.55,200.2,Female,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,0
0301-KOBTQ,Two year,Yes,Bank transfer (automatic),20.05,614.45,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
1751-NCDLI,Month-to-month,Yes,Electronic check,98.85,4564.9,Male,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,0,3
9878-TNQGW,Month-to-month,Yes,Electronic check,80.95,171.15,Male,0,No,No,Fiber optic,No,No,No,No,No,Yes,No,1,1
9170-ARBTB,One year,No,Credit card (automatic),19.6,1012.4,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
4441-NIHPT,Month-to-month,Yes,Electronic check,74.3,940.35,Female,1,No,No,Fiber optic,No,No,Yes,No,No,No,No,1,1
8999-BOHSE,Month-to-month,No,Bank transfer (automatic),89.7,1047.7,Female,1,No,No,Fiber optic,No,No,No,No,Yes,Yes,No,1,2
7241-AJHFS,Month-to-month,No,Bank transfer (automatic),87.65,2766.4,Male,0,No,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,0,2
7029-RPUAV,Month-to-month,Yes,Credit card (automatic),100.45,1622.45,Male,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,3
4546-FOKWR,Month-to-month,Yes,Credit card (automatic),74.75,1129.35,Female,0,No,No,Fiber optic,No,No,No,No,No,No,Yes,0,0
9036-CSKBW,One year,No,Bank transfer (automatic),107.45,5680.9,Female,0,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,0,5
5832-TRLPB,One year,Yes,Bank transfer (automatic),75.35,2243.9,Male,0,No,No,DSL,No,No,Yes,Yes,Yes,Yes,No,0,4
8590-YFFQO,Two year,No,Credit card (automatic),64.95,4523.25,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,0,4
8659-IOOPU,Two year,No,Electronic check,100.45,7159.7,Female,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,0,4
1338-CECEE,One year,No,Bank transfer (automatic),68.5,2839.95,Male,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Yes,0,3
7439-DKZTW,Month-to-month,Yes,Electronic check,80.55,80.55,Male,0,No,No,Fiber optic,No,No,No,No,Yes,No,No,0,1
4646-QZXTF,Month-to-month,No,Bank transfer (automatic),81.25,580.1,Female,0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,5
4607-CHPCA,One year,Yes,Electronic check,90.4,2178.6,Male,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,1,2
9742-XOKTS,One year,No,Electronic check,89.55,6038.55,Male,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,0,3
6921-OZMFH,Month-to-month,Yes,Mailed check,55.7,259.4,Male,0,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,0,1
9578-FOMUK,Month-to-month,Yes,Electronic check,24.8,324.15,Male,0,No,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
4712-UYOOI,Month-to-month,No,Electronic check,20.0,417.65,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
8824-RWFXJ,Month-to-month,Yes,Mailed check,56.15,168.15,Male,0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,No,1,2
7722-CVFXN,One year,Yes,Electronic check,105.2,5637.85,Male,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,0,4
8717-VCTXJ,One year,Yes,Mailed check,19.55,839.4,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
7363-QTBIW,Month-to-month,Yes,Electronic check,79.75,769.1,Female,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,0,1
4159-NAAIX,Two year,No,Bank transfer (automatic),97.45,6253.0,Female,0,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0,3
0971-QIFJK,Two year,No,Bank transfer (automatic),24.25,1641.8,Female,0,Yes,No,No internet Service,No,No,No,No,No,No,Yes,0,0
9397-TZSHA,Two year,No,Credit card (automatic),24.6,1678.05,Female,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
3391-JSQEW,Month-to-month,Yes,Mailed check,50.15,2058.5,Male,0,Yes,No,DSL,No,Yes,No,No,No,No,No,0,1
0343-QLUZP,Two year,No,Bank transfer (automatic),39.6,2424.5,Male,0,No,No,DSL,Yes,Yes,Yes,No,No,No,No,0,3
9763-PDTKK,Month-to-month,Yes,Bank transfer (automatic),94.4,387.2,Female,0,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,1,4
2176-LVPNX,Two year,No,Mailed check,89.85,6293.45,Female,1,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
7627-JKIAZ,Month-to-month,Yes,Credit card (automatic),78.95,2839.65,Female,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,1,1
3312-UUMZW,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,Male,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0,3
1271-UODNO,Two year,Yes,Credit card (automatic),53.85,2200.7,Male,0,No,No,DSL,No,No,No,Yes,No,No,Yes,0,1
8461-EFQYM,One year,Yes,Electronic check,24.25,914.4,Female,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
6900-RBKER,Two year,Yes,Credit card (automatic),89.45,4577.75,Male,0,No,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,0,2
6891-JPYFF,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,Female,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,0,4
1459-QNFQT,Two year,No,Bank transfer (automatic),59.5,4144.8,Male,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,5
1047-NNCBF,Month-to-month,No,Credit card (automatic),70.55,1493.55,Male,0,No,No,Fiber optic,No,No,No,No,No,No,No,0,0
3696-XRIEN,One year,Yes,Credit card (automatic),82.5,4179.1,Female,0,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,0,5
4081-DYXAV,One year,Yes,Credit card (automatic),44.85,893.55,Female,0,No,No,DSL,No,No,No,No,Yes,Yes,No,1,2
0074-HDKDG,One year,Yes,Bank transfer (automatic),61.6,1611.0,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,0,3
8791-GFXLZ,Month-to-month,Yes,Bank transfer (automatic),49.05,593.05,Male,0,No,No,DSL,No,Yes,No,No,No,No,No,0,1
8111-SLLHI,Month-to-month,Yes,Electronic check,105.65,4284.8,Male,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,4
0927-LCSMG,Month-to-month,No,Mailed check,74.65,544.55,Male,0,No,No,Fiber optic,No,No,Yes,No,No,No,No,1,1
9330-DHBFL,One year,Yes,Mailed check,66.25,1533.8,Female,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,0,4
0098-BOWSO,Month-to-month,Yes,Electronic check,19.4,529.8,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
3452-ABWRL,Month-to-month,Yes,Credit card (automatic),86.05,3865.6,Male,1,No,No,Fiber optic,No,No,No,No,Yes,No,Yes,0,1
5859-HZYLF,Two year,Yes,Credit card (automatic),19.15,515.75,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
8257-RZAHR,Month-to-month,Yes,Bank transfer (automatic),64.7,941.0,Female,0,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,1,2
5293-WXJAK,Month-to-month,Yes,Bank transfer (automatic),104.05,1133.65,Female,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,4
3156-QLHBO,Month-to-month,No,Mailed check,19.25,48.35,Male,0,No,Yes,No internet Service,No,No,No,No,No,No,No,0,0
2208-NQBCT,Month-to-month,No,Electronic check,81.95,2070.05,Female,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,0,2
1779-PWPMG,Two year,Yes,Bank transfer (automatic),114.65,8333.95,Female,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
6621-NRZAK,Two year,No,Credit card (automatic),20.0,1209.25,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
0831-JNISG,Two year,No,Mailed check,19.8,1396.25,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
0774-IFUVM,Month-to-month,Yes,Bank transfer (automatic),65.15,723.35,Male,0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,0,2
3082-WQRVY,One year,No,Mailed check,19.65,228.65,Male,1,Yes,No,No internet Service,No,No,No,No,No,No,No,0,0
9553-DLCLU,Two year,No,Credit card (automatic),88.95,1161.75,Female,0,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
1641-BYBTK,Month-to-month,Yes,Mailed check,20.2,98.35,Male,0,No,Yes,No internet Service,No,No,No,No,No,No,No,0,0
2460-NGXBJ,Month-to-month,Yes,Credit card (automatic),75.2,775.3,Male,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0,0
2446-ZKVAF,Month-to-month,No,Credit card (automatic),56.8,1074.65,Male,0,Yes,No,DSL,No,Yes,No,No,No,No,Yes,0,1
0841-NULXI,Month-to-month,Yes,Electronic check,35.55,35.55,Male,0,No,No,DSL,No,No,No,No,No,Yes,No,1,1
3522-CDKHF,Month-to-month,Yes,Bank transfer (automatic),75.5,2324.7,Female,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,0,1
1430-SFQSA,One year,No,Mailed check,35.6,1072.6,Male,0,No,No,DSL,Yes,No,No,Yes,No,No,No,0,2
0411-EZJZE,Month-to-month,Yes,Electronic check,60.25,170.5,Female,0,No,No,DSL,No,No,No,No,Yes,No,Yes,0,1
7851-WZEKY,Month-to-month,Yes,Electronic check,95.15,196.9,Female,0,No,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,2
8844-TONUD,Month-to-month,Yes,Mailed check,96.65,1162.85,Male,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,1,3
8807-ARQET,Month-to-month,Yes,Electronic check,40.35,1677.85,Female,0,No,No,DSL,No,Yes,No,No,No,Yes,No,0,2
8992-CEUEN,Month-to-month,No,Electronic check,18.85,18.85,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
4320-QMLLA,Month-to-month,No,Mailed check,54.85,370.4,Male,0,No,No,DSL,No,No,No,No,Yes,No,No,0,1
8777-PVYGU,One year,Yes,Mailed check,64.3,3410.6,Female,0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,No,0,3
8292-ITGYJ,Two year,Yes,Bank transfer (automatic),24.65,1138.8,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
6870-ZWMNX,Two year,No,Credit card (automatic),76.1,5264.25,Male,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Yes,0,4
0621-CXBKL,Two year,No,Mailed check,18.7,1005.7,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
5268-DSMNQ,One year,Yes,Credit card (automatic),97.95,5936.55,Female,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,0,3
5334-JLAXU,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,Female,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,0,3
4086-YQSNZ,Month-to-month,Yes,Electronic check,80.4,224.05,Female,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,No,1,1
6242-MBHPK,Month-to-month,Yes,Electronic check,95.1,2326.05,Female,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No,0,3
5868-CZJDR,Month-to-month,Yes,Mailed check,31.35,31.35,Male,0,No,Yes,DSL,No,Yes,No,No,No,No,No,1,1
9359-UGBTK,One year,Yes,Bank transfer (automatic),72.35,4991.5,Female,0,No,No,DSL,Yes,No,Yes,Yes,No,Yes,No,0,4
0135-NMXAP,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,Female,0,No,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,2
